產品編號,品名,口味/顏色,大小,規格-數量,品牌,進貨人/廠商,規格,計量單位,標準進價,售價A,售價B,建議售價,主類別,次類別,內部類別,備註,,(廠商名稱),品名規格,,
1D0004070,木耳絲,協成,,,冠璉企業有限公司(協成),,,斤,135,150,160,170,其他,,,山產,,冠璉企業有限公司(協成),木耳絲/協成*斤,,
1D0004071,菜脯米,蘿蔔絲,,,冠璉企業有限公司(協成),協成,30斤*箱,箱,1740,1900,1920,2000,其他,,,菜脯,,冠璉企業有限公司(協成),菜脯米/蘿蔔絲/協成/30斤*箱,,
1D0004072,香菇B,協成,,,冠璉企業有限公司(協成),,,斤,276,320,330,340,其他,,,山產,,冠璉企業有限公司(協成),香菇B/協成*斤,,
1D0004073,香菇,小(鈕扣菇),,,冠璉企業有限公司(協成),小(鈕扣菇),斤,斤,700,850,850,900,其他,,,山產,,冠璉企業有限公司(協成),香菇/小(鈕扣菇)/協成*斤,,
1D0004074,小卷,2-3,,,冠璉企業有限公司(協成),2-3,斤,斤,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),小卷/2-3/協成*斤,,
1D0004075,香菇頭,單剪,,,冠璉企業有限公司(協成),單剪,公斤,公斤,80,0,0,0,其他,,,山產,,冠璉企業有限公司(協成),香菇頭/單剪/協成*公斤,,
1D0004076,粽繩,協成,,,冠璉企業有限公司(協成),協成,20粒入)*件,件,2000,2200,2200,2200,其他,,,粽葉,,冠璉企業有限公司(協成),粽繩/協成/(2000條*20粒入)*件,,
1D0004077,魷魚,1.5分切,,,冠璉企業有限公司(協成),協成,30斤*件,件,16500,17100,17100,17500,其他,,,海產,,冠璉企業有限公司(協成),魷魚/1.5分切/協成/30斤*件,,
1D0004078,粽葉,綠色包裝,,,冠璉企業有限公司(協成),協成,300g*60入*件,件,2500,2700,2800,2900,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/綠色包裝/協成/300g*60入*件,,
1D0004079,粽葉,綠色包裝,,,冠璉企業有限公司(協成),協成,300g*包,包,41.7,60,60,65,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/綠色包裝/協成/300g*包,,
1D0004080,扁魚,協成,,,冠璉企業有限公司(協成),,,斤,210,250,260,280,其他,,,海產,,冠璉企業有限公司(協成),扁魚/協成*斤,,
1D0004081,魷魚(5-7),L(平時賣的)協成,,,冠璉企業有限公司(協成),L(平時賣的)協成,件,件,18000,18600,18600,19000,其他,,,海產,,冠璉企業有限公司(協成),魷魚(5-7)/L(平時賣的)協成/30斤*件,,
1D0004082,醃瓜脯,協發,,,冠璉企業有限公司(協成),協成,12K*箱,箱,850,950,950,980,其他,,,醃瓜卜,,冠璉企業有限公司(協成),醃瓜脯/協發/協成/12K*箱,,
1D0004083,香菇,大中,,,冠璉企業有限公司(協成),大中,斤,斤,0,0,0,0,其他,,,山產,,冠璉企業有限公司(協成),香菇/大中/白冬菇*斤,,
1D0004084,魷魚,3分切(秘魯),,,冠璉企業有限公司(協成),協成,30斤*件,件,17700,18300,18500,18700,其他,,,海產,,冠璉企業有限公司(協成),魷魚/3分切(秘魯)/協成/30斤*件***,,
1D0004085,透抽,LL,,,冠璉企業有限公司(協成),LL,斤,斤,630,750,780,820,其他,,,海產,,冠璉企業有限公司(協成),透抽/LL/協成*斤,,
1D0004086,蝦皮,東港,,,冠璉企業有限公司(協成),,斤,斤,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),蝦皮/東港//協成*斤,,
1D0004087,粽葉,綠色散裝,,,冠璉企業有限公司(協成),綠色散裝,斤,斤,100,140,140,150,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/綠色散裝/協成*斤,,
1D0004088,香菇絲,台灣,,,冠璉企業有限公司(協成),台灣,斤,斤,510,580,580,600,其他,,,山產,,冠璉企業有限公司(協成),香菇絲/台灣/協成*斤,,
1D0004089,木耳絲,協成,,,冠璉企業有限公司(協成),協成,箱,箱,2700,2900,3000,3100,其他,,,山產,,冠璉企業有限公司(協成),木耳絲/協成/20斤入*箱,,
1D0004090,香菇,中,,,冠璉企業有限公司(協成),中,斤,斤,800,900,950,1000,其他,,,山產,,冠璉企業有限公司(協成),香菇/中/協成*斤,,
1D0004091,菜脯米,蘿蔔絲,,,冠璉企業有限公司(協成),協成,10斤*包,包,580,650,680,700,其他,,,菜脯,,冠璉企業有限公司(協成),菜脯米/蘿蔔絲/協成/10斤*包,,
1D0004093,干貝,16K,,,冠璉企業有限公司(協成),16K,件,件,57333,60000,61000,62000,其他,,,海產,,冠璉企業有限公司(協成),干貝/16K/協成*件,,
1D0004094,皮絲5斤,包,,,冠璉企業有限公司(協成),,,包,0,0,0,0,其他,,,南北雜貨,,冠璉企業有限公司(協成),皮絲5斤*包,,
1D0004095,珠貝,青島貝,,,冠璉企業有限公司(協成),L,L*協成*斤,斤,550,650,650,700,其他,,,海產,,冠璉企業有限公司(協成),珠貝/青島貝/大/L/協成*斤***,,
1D0004096,香菇包裝袋,半斤,,,冠璉企業有限公司(協成),半斤,個,個,9,12,12,13,其他,,,其它,,冠璉企業有限公司(協成),香菇包裝袋/半斤/協成*個,,
1D0004097,香菇包裝袋,1斤,,,冠璉企業有限公司(協成),1斤,個,個,14,0,0,18,其他,,,其它,,冠璉企業有限公司(協成),香菇包裝袋/1斤/協成*個,,
1D0004098,魷魚(7-9),協成,,,冠璉企業有限公司(協成),協成,件,件,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),魷魚(7-9)/協成/30斤*件,,
1D0004099,蝦仁,2A,,,冠璉企業有限公司(協成),2A,斤,斤,180,220,220,240,其他,,,海產,,冠璉企業有限公司(協成),蝦仁/2A/協成*斤,,
1D0004100,蝦仁,2A,,,冠璉企業有限公司(協成),協成,30斤*件,件,5400,6000,6000,6200,其他,,,海產,,冠璉企業有限公司(協成),蝦仁/2A/協成/30斤*件,,
1D0004101,劍蝦仁,3L,,,冠璉企業有限公司(協成),3L,斤,斤,370,370,370,370,其他,,,海產,,冠璉企業有限公司(協成),劍蝦仁/3L/協成*斤,,
1D0004102,劍蝦仁,3L,,,冠璉企業有限公司(協成),協成,20斤裝*件,件,7400,7000,7000,7000,其他,,,海產,,冠璉企業有限公司(協成),劍蝦仁/3L/協成/20斤裝*件,,
1D0004103,透抽,LL,,,冠璉企業有限公司(協成),協成,10Kg*件,件,10500,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),透抽/LL/協成/10Kg*件,,
1D0004104,香菇,大中,,,冠璉企業有限公司(協成),中黑,協成*斤,斤,900,1000,1050,1100,其他,,,山產,,冠璉企業有限公司(協成),香菇/大中/中黑/協成*斤,,
1D0004105,魷魚(3-5),協成,,,冠璉企業有限公司(協成),協成,件,件,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),魷魚(3-5)/協成/30斤*件,,
1D0004106,魷魚(3-5),協成,,,冠璉企業有限公司(協成),,,斤,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),魷魚(3-5)/協成*斤,,
1D0004107,手切脯,協發,,,冠璉企業有限公司(協成),協發,箱,箱,380,410,410,420,其他,,,醃漬品,,冠璉企業有限公司(協成),手切脯/協發/協成*箱,,
1D0004108,蝦尾,小蝦,,,冠璉企業有限公司(協成),協成,協成*30斤*件,件,3900,4500,4500,4800,其他,,,海產,,冠璉企業有限公司(協成),蝦尾/小蝦/1A/協成/30斤*件,,
1D0004109,粽葉,C3M,,,冠璉企業有限公司(協成),C3M,件,件,5200,4100,4150,4200,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/C3M/協成*件,,
1D0004110,粽葉,C4M,,,冠璉企業有限公司(協成),C4M,件,件,3900,3800,3800,3900,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/C4M/協成*件***,,
1D0004111,粽葉,4M-1,,,冠璉企業有限公司(協成),協成,50斤*件,件,4800,5100,5100,5200,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/4M-1/協成/50斤*件,,
1D0004112,粽葉,C3L,,,冠璉企業有限公司(協成),C3L,件,件,5900,6200,6300,6400,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/C3L/協成*件,,
1D0004113,蝦仁,GXL,,,冠璉企業有限公司(協成),協成,20斤*件,件,8500,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),蝦仁/GXL/協成/20斤*件,,
1D0004114,蝦仁,GXL,,,冠璉企業有限公司(協成),協成,20斤*斤,斤,425,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),蝦仁/GXL/協成/20斤*斤,,
1D0004115,粽繩(4000)協成,件,,,冠璉企業有限公司(協成),,,件,0,0,0,0,其他,,,其它,,冠璉企業有限公司(協成),粽繩(4000)協成*件,,
1D0004116,粽葉,3M,,,冠璉企業有限公司(協成),協成,50斤*件,件,0,0,0,0,其他,,,其它,,冠璉企業有限公司(協成),粽葉/3M/協成/50斤*件,,
1D0004117,粽葉,綠色散裝,,,冠璉企業有限公司(協成),協成,協成*60斤*件,件,6000,6200,6300,6500,其他,,,其它,,冠璉企業有限公司(協成),粽葉/綠色散裝/特大葉面/協成/60斤*件,,
1D0004118,櫻花蝦,協成,,,冠璉企業有限公司(協成),協成,件,件,17000,17600,17800,18000,其他,,,海產,,冠璉企業有限公司(協成),櫻花蝦/協成/20斤*件,,
1D0004119,高麗菜干,協成,,,冠璉企業有限公司(協成),協成,3包入*箱,箱,0,0,0,0,其他,,,醃漬品,,冠璉企業有限公司(協成),高麗菜干/協成/10斤*3包入*箱,,
1D0004120,扁魚,協成,,,冠璉企業有限公司(協成),協成,件,件,6300,6800,6900,7000,其他,,,海產,,冠璉企業有限公司(協成),扁魚/協成/30斤*件,,
1D0004121,香菇,小中,,,冠璉企業有限公司(協成),小中,斤,斤,780,900,950,1000,其他,,,山產,,冠璉企業有限公司(協成),香菇/小中/協成*斤,,
1D0004122,吻魚,協成,,,冠璉企業有限公司(協成),協成,盒,盒,888,950,980,1000,其他,,,海產,,冠璉企業有限公司(協成),吻魚/協成/3.33K*盒,,
1D0004123,魚脯(小魚乾),便宜,,,冠璉企業有限公司(協成),協成,20斤*斤,斤,0,100,110,130,其他,,,海產,,冠璉企業有限公司(協成),魚脯(小魚乾)/便宜/協成/20斤*斤,,
1D0004124,紅木耳(薄木耳),冠璉,,,冠璉企業有限公司(協成),,,斤,330,0,0,0,其他,,,山產,,冠璉企業有限公司(協成),紅木耳(薄木耳)/冠璉*斤,,
1D0004125,珠貝,青島貝,,,冠璉企業有限公司(協成),協成,M*協成*斤,斤,500,600,600,650,其他,,,海產,,冠璉企業有限公司(協成),珠貝/青島貝/小/M/協成/*斤,,
1D0004126,香菇頭,單剪(普通-小的),,,冠璉企業有限公司(協成),協成,20KG*件,件,1600,1800,1800,2000,其他,,,山產,,冠璉企業有限公司(協成),香菇頭/單剪(普通-小的)/協成/20KG*件,,
1D0004127,粽葉,3M,,,冠璉企業有限公司(協成),協成,(一把約100片)*斤,斤,85,120,130,140,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/3M/協成/(一把約100片)*斤,,
1D0004128,珠貝,青島貝,,,冠璉企業有限公司(協成),協成,M*協成*20k*件,件,16666,18000,18000,18500,其他,,,海產,,冠璉企業有限公司(協成),珠貝/青島貝/小/M/協成/20k*件,,
1D0004129,粽繩,協成,,,冠璉企業有限公司(協成),協成,20只入)*小捆,小捆,20,40,40,50,其他,,,粽葉,,冠璉企業有限公司(協成),粽繩/協成/(20條*20只入)*小捆,,
1D0004130,馬加魚,日本鹹魚,,,冠璉企業有限公司(協成),協成,12條*斤,斤,125,150,155,160,其他,,,海產,,冠璉企業有限公司(協成),馬加魚/日本鹹魚/協成/12條*斤,,
1D0004131,醃瓜脯,協發,,,冠璉企業有限公司(協成),協發,斤,斤,42.5,60,60,65,其他,,,醃瓜卜,,冠璉企業有限公司(協成),醃瓜脯/協發/協成*斤,,
1D0004132,海蜇絲,協成,,,冠璉企業有限公司(協成),,,斤,84,120,130,150,其他,,,山產,,冠璉企業有限公司(協成),海蜇絲/協成*斤***,,
1D0004133,海蜇絲,協成,,,冠璉企業有限公司(協成),協成,件,件,2100,2400,2400,2500,其他,,,山產,,冠璉企業有限公司(協成),海蜇絲/協成/25斤*件,,
1D0004134,白木耳,小花,,,冠璉企業有限公司(協成),協成,7K*件,件,0,0,0,0,其他,,,山產,,冠璉企業有限公司(協成),白木耳/小花/協成/7K*件,,
1D0004135,白木耳,協成,,,冠璉企業有限公司(協成),協成,箱,箱,2000,2300,2300,2400,其他,,,山產,,冠璉企業有限公司(協成),白木耳/協成/6K*箱***,,
1D0004136,魷魚,4分切,,,冠璉企業有限公司(協成),協成,30斤*件,件,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),魷魚/4分切/協成/30斤*件,,
1D0004137,魷魚,4分切,,,冠璉企業有限公司(協成),4分切,斤,斤,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),魷魚/4分切/協成*斤,,
1D0004138,海蜇皮,協成,,,冠璉企業有限公司(協成),,,斤,96,140,140,150,其他,,,山產,,冠璉企業有限公司(協成),海蜇皮/協成*斤,,
1D0004139,海蜇皮,協成,,,冠璉企業有限公司(協成),協成,件,件,2560,0,0,2800,其他,,,山產,,冠璉企業有限公司(協成),海蜇皮/協成/16K*件,,
1D0004140,海蜇頭,協成,,,冠璉企業有限公司(協成),協成,件,件,2500,0,0,2800,其他,,,山產,,冠璉企業有限公司(協成),海蜇頭/協成/15K*件,,
1D0004141,海蜇頭,協成,,,冠璉企業有限公司(協成),,,斤,100,150,150,160,其他,,,山產,,冠璉企業有限公司(協成),海蜇頭/協成*斤,,
1D0004142,劍蝦仁,2L,,,冠璉企業有限公司(協成),協成,20斤裝*件,件,7100,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),劍蝦仁/2L/協成/20斤裝*件,,
1D0004143,劍蝦仁,2L,,,冠璉企業有限公司(協成),協成,20斤裝*斤,斤,355,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),劍蝦仁/2L/協成/20斤裝*斤,,
1D0004144,黃豆醬,江記,,,冠璉企業有限公司(協成),協成,4入*箱,箱,800,0,0,0,其他,,,黃豆醬,,冠璉企業有限公司(協成),黃豆醬/江記/協成/4入*箱,,
1D0004145,黃豆醬,江記,,,冠璉企業有限公司(協成),協成,4入*桶,桶,200,0,0,0,其他,,,黃豆醬,,冠璉企業有限公司(協成),黃豆醬/江記/協成/4入*桶,,
1D0004146,黑木耳(小),川耳,,,冠璉企業有限公司(協成),協成,25斤*件,件,6750,7350,7400,7700,其他,,,山產,,冠璉企業有限公司(協成),黑木耳(小)/川耳/協成/25斤*件,,
1D0004147,黑木耳(小),川耳,,,冠璉企業有限公司(協成),協成,25斤*斤,斤,270,320,320,350,其他,,,山產,,冠璉企業有限公司(協成),黑木耳(小)/川耳/協成/25斤*斤,,
1D0004148,海帶結,協成,,,冠璉企業有限公司(協成),協成,箱,箱,800,850,880,900,其他,,,海產,,冠璉企業有限公司(協成),海帶結/協成/15K*箱,,
1D0004149,海帶結,協成,,,冠璉企業有限公司(協成),,,斤,32,50,50,55,其他,,,海產,,冠璉企業有限公司(協成),海帶結/協成*斤,,
1D0004150,海帶芽,溼,,,冠璉企業有限公司(協成),協成,15K*箱,箱,500,550,580,600,其他,,,海產,,冠璉企業有限公司(協成),海帶芽/溼/協成/15K*箱,,
1D0004151,海帶片,3倍,,,冠璉企業有限公司(協成),3倍,箱,箱,2250,2450,2450,2550,其他,,,海產,,冠璉企業有限公司(協成),海帶片/3倍/協成*箱,,
1D0004152,海帶片,10AAA(厚),,,冠璉企業有限公司(協成),10AAA(厚),箱,箱,800,880,900,930,其他,,,海產,,冠璉企業有限公司(協成),海帶片/10AAA(厚)/協成*箱,,
1D0004153,海帶片,10A,,,冠璉企業有限公司(協成),9B,協成*斤,斤,32,50,55,60,其他,,,海產,,冠璉企業有限公司(協成),海帶片/10A/9B/協成*斤,,
1D0004154,沙丁魚,四破脯,,,冠璉企業有限公司(協成),協成,協成*8K*箱,箱,1600,1700,1700,1700,其他,,,海產,,冠璉企業有限公司(協成),沙丁魚/四破脯/夕脯/協成/8K*箱,,
1D0004155,海帶芽,乾,,,冠璉企業有限公司(協成),乾,斤,斤,90,130,140,160,其他,,,海產,,冠璉企業有限公司(協成),海帶芽/乾/協成*斤,,
1D0004156,海帶芽,乾,,,冠璉企業有限公司(協成),協成,8K*件,件,1200,1450,1500,1550,其他,,,海產,,冠璉企業有限公司(協成),海帶芽/乾/協成/8K*件***,,
1D0004157,海帶片,10A,,,冠璉企業有限公司(協成),協成,協成*25斤*箱,箱,800,880,900,930,其他,,,海產,,冠璉企業有限公司(協成),海帶片/10A/9B/協成/25斤*箱,,
1D0004158,沙丁魚,四破魚,,,冠璉企業有限公司(協成),,協成*斤,斤,120,150,150,150,其他,,,海產,,冠璉企業有限公司(協成),沙丁魚/四破魚/夕脯//協成*斤,,
1D0004159,珍珠脯,協,,,冠璉企業有限公司(協成),梨山,協成*箱,箱,330,370,370,380,其他,,,菜脯,,冠璉企業有限公司(協成),珍珠脯/協/梨山/協成*箱,,
1D0004160,蝦餅,圓形,,,冠璉企業有限公司(協成),圓形,包,包,54.5,0,0,0,其他,,,南北雜貨,,冠璉企業有限公司(協成),蝦餅/圓形/協成*包,,
1D0004161,海帶芽,溼,,,冠璉企業有限公司(協成),溼,斤,斤,20,30,30,35,其他,,,海產,,冠璉企業有限公司(協成),海帶芽/溼/協成*斤,,
1D0004162,丁香魚,(小)2-3,,,冠璉企業有限公司(協成),協成,20斤*箱,箱,3800,4100,4100,4200,其他,,,海產,,冠璉企業有限公司(協成),丁香魚/(小)2-3/協成/20斤*箱,,
1D0004163,魚露,南恩,,,憶霖企業股份有限公司(祐霖)(全球),憶霖,900ml*15入*罐,罐,70,80,80,85,其他,,,海產,,憶霖企業股份有限公司(祐霖)(全球),魚露/南恩/憶霖/900ml*15入*罐,,
1D0004164,老菜脯,協成,,,冠璉企業有限公司(協成),,,箱,2600,2700,2700,2800,其他,,,醃漬品,,冠璉企業有限公司(協成),老菜脯/協成*箱,,
1D0004165,梅干菜(梅乾菜),協成,,,冠璉企業有限公司(協成),協成,件,件,1950,0,0,0,其他,,,醃漬品,,冠璉企業有限公司(協成),梅干菜(梅乾菜)/協成/70斤*件,,
1D0004166,栗子,2L,,,冠璉企業有限公司(協成),協成,25K裝*袋,袋,10833,0,0,0,其他,,,山產,,冠璉企業有限公司(協成),栗子/2L/協成/25K裝*袋,,
1D0004167,栗子,2L,,,冠璉企業有限公司(協成),協成,25K裝*斤,斤,260,0,0,0,其他,,,山產,,冠璉企業有限公司(協成),栗子/2L/協成/25K裝*斤,,
1D0004168,梅干菜(梅乾菜),協成,,,冠璉企業有限公司(協成),,,斤,30,0,0,0,其他,,,醃漬品,,冠璉企業有限公司(協成),梅干菜(梅乾菜)/協成*斤,,
1D0004169,鐵鍋佛跳牆,協成,,,冠璉企業有限公司(協成),協成,件,件,1900,1960,1980,2000,其他,,,冷藏冷凍類,,冠璉企業有限公司(協成),鐵鍋佛跳牆/協成/6入*件,,
1D0004170,鐵鍋海鮮羹,協成,,,冠璉企業有限公司(協成),協成,件,件,1900,1960,1980,2000,其他,,,冷藏冷凍類,,冠璉企業有限公司(協成),鐵鍋海鮮羹/協成/6入*件,,
1D0004171,粽葉,4M-1,,,冠璉企業有限公司(協成),協成,50斤*斤,斤,85,0,0,0,其他,,,粽葉,,冠璉企業有限公司(協成),粽葉/4M-1/協成/50斤*斤,,
1D0004172,烏骨雞,協成,,,冠璉企業有限公司(協成),,,包,320,350,350,350,其他,,,冷藏冷凍類,,冠璉企業有限公司(協成),烏骨雞/協成*包,,
1D0004173,佛跳牆(鐵鍋),協成,,,冠璉企業有限公司(協成),,,鍋,305,330,330,340,其他,,,冷藏冷凍類,,冠璉企業有限公司(協成),佛跳牆(鐵鍋)/協成*鍋,,
1D0004174,酸菜魚,協成,,,冠璉企業有限公司(協成),,,盒,330,350,360,370,其他,,,冷藏冷凍類,,冠璉企業有限公司(協成),酸菜魚/協成*盒,,
1D0004175,干貝海鮮羹,協成,,,冠璉企業有限公司(協成),,,包,180,200,200,210,其他,,,冷藏冷凍類,,冠璉企業有限公司(協成),干貝海鮮羹/協成*包,,
1D0004176,丁香魚,(大)3-4,,,冠璉企業有限公司(協成),協成,20斤*斤,斤,0,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),丁香魚/(大)3-4/協成/20斤*斤,,
1D0004177,鱈魚,協成,,,冠璉企業有限公司(協成),,,件,1500,0,0,0,其他,,,海產,,冠璉企業有限公司(協成),鱈魚/協成*件,,
1D0004178,海帶,昆布,,,冠璉企業有限公司(協成),協成,協成*300g*包,包,240,260,260,280,其他,,,海產,,冠璉企業有限公司(協成),海帶/昆布/日本/協成/300g*包***,,
1D0005001,香油,大,,,北港食品,510ml,510ml*12入*箱,箱,920,980,1000,1050,其他,,,油類,,北港食品,香油/大/北港/510ml/12入*箱,,
1D0005002,香油,大,,,北港食品,510ml,510ml*12入*罐,罐,77,85,85,90,其他,,,油類,,北港食品,香油/大/北港/510ml/12入*罐,,
1D0005003,麻油,大,,,北港食品,北港,510ml*12入*瓶,瓶,117,130,130,140,其他,,,油類,,北港食品,麻油/大/北港/510ml*12入*瓶,,
1D0005004,麻油,大,,,北港食品,北港,510ml*12入*箱,箱,1400,1500,1500,1550,其他,,,油類,,北港食品,麻油/大/北港/510ml*12入*箱,,
1D0005005,醋精,大,,,北港食品,北港,12入*箱,箱,400,430,440,450,其他,,,醋,,北港食品,醋精/大/北港/12入*箱,,
1D0005006,醋精,大,,,北港食品,北港,12入*罐,罐,33.33,40,40,40,其他,,,醋,,北港食品,醋精/大/北港/12入*罐,,
1D0005007,香油,中,,,北港食品,北港,240ml*12入*罐,罐,43.3,50,50,55,其他,,,油類,,北港食品,香油/中/北港/240ml*12入*罐,,
1D0005008,麻油,中,,,北港食品,北港,240ml*12入*罐,罐,70,80,80,85,其他,,,油類,,北港食品,麻油/中/北港/240ml*12入*罐,,
1D0005009,醋精,北港,,,北港食品,北港,瓶,瓶,0,0,0,8,其他,,,醋,,北港食品,醋精/北港/小罐*瓶,,
1D0005010,醋精,北港,,,北港食品,北港,盒,盒,0,0,0,0,其他,,,醋,,北港食品,醋精/北港/小罐*盒,,
1D0005011,香油,中,,,北港食品,北港,240ml*12入*箱,打,520,560,570,600,其他,,,油類,,北港食品,香油/中/北港/240ml*12入*箱,,
1D0005012,麻油,中,,,北港食品,北港,240ml*12入*箱,箱,840,900,920,940,其他,,,油類,,北港食品,麻油/中/北港/240ml*12入*箱,,
1D0005013,辣豆乳,小,,,北港食品,北港,12入*盒,盒,220,240,250,260,其他,,,豆乳,,北港食品,辣豆乳/小/北港/12入*盒,,
1D0005014,辣豆乳,小,,,北港食品,北港,12入*罐,罐,18.3,25,25,30,其他,,,豆乳,,北港食品,辣豆乳/小/北港/12入*罐,,
1D0005015,醋精,中,,,北港食品,北港,12入*打,打,320,340,350,360,其他,,,醋,,北港食品,醋精/中/北港/12入*打,,
1D0005016,醋精,中,,,北港食品,北港,12入*瓶,瓶,27,32,32,35,其他,,,醋,,北港食品,醋精/中/北港/12入*瓶,,
